inst_coed,inst,major_code,major,min_scroe
4038,天津仁爱学院,24,港口航道与海岸工程,426
4038,天津仁爱学院,33,制药工程,426
4042,西安科技大学高新学院,46,计算机科学与技术(中外合作办学),426
0069,天津商业大学,40,旅游管理(高尔夫经营管理方向),425
0762,新疆师范大学,37,教育技术学(师范类),425
1122,三江学院,22,土木工程,425
2303,湖南涉外经济学院,2E,商务英语,425
2544,宁夏理工学院,0J,制药工程,425
2544,宁夏理工学院,0N,汽车服务工程,425
2544,宁夏理工学院,11,日语,425
2709,厦门华厦学院,10,物联网工程,425
2795,南昌理工学院,13,土木工程,425
2795,南昌理工学院,27,小学教育,425
2795,南昌理工学院,43,护理学,425
2796,河北工程技术学院,29,网络工程,425
3198,大连理工大学城市学院,1E,数据科学与大数据技术,425
3198,大连理工大学城市学院,3F,物流管理,425
3215,辽宁师范大学海华学院,03,日语,425
3298,黑龙江财经学院,03,金融工程,425
3301,哈尔滨远东理工学院,05,电气工程及其自动化,425
3303,哈尔滨剑桥学院,06,学前教育(师范类),425
3324,山东协和学院,35,医学检验技术,425
3391,河北科技学院,0B,车辆工程,425
3402,河北外国语学院,08,德语,425
3421,南昌工学院,15,数字媒体技术,425
3421,南昌工学院,16,数据科学与大数据技术,425
3431,南昌交通学院,06,会计学,425
3515,兰州信息科技学院,20,土木工程,425
3601,长春工业大学人文信息学院,08,轨道交通信号与控制,425
3601,长春工业大学人文信息学院,09,机器人工程,425
3601,长春工业大学人文信息学院,14,电子信息工程,425
3603,长春财经学院,29,电子商务,425
3604,吉林建筑科技学院,05,测绘工程,425
3606,长春科技学院,28,英语,425
3607,吉林动画学院,33,飞行器控制与信息工程,425
3622,吉林师范大学博达学院,25,电子信息工程,425
3622,吉林师范大学博达学院,30,数据科学与大数据技术,425
3626,昆明理工大学津桥学院,04,通信工程,425
3631,大连东软信息学院,14,微电子科学与工程,425
3644,桂林信息科技学院,19,电气工程及其自动化,425
3684,珠海科技学院,54,制药工程,425
3691,山西工商学院,03,互联网金融（北格校区）,425
3844,东莞城市学院,0M,软件工程,425
3891,保定理工学院,13,财务管理,425
3894,西安明德理工学院,32,会计学,425
3899,北京中医药大学东方学院,12,康复治疗学,425
3899,北京中医药大学东方学院,18,市场营销,425
3902,广州新华学院,24,金融工程,425
3902,广州新华学院,27,软件工程,425
3995,青岛工学院,16,土木工程,425
3995,青岛工学院,23,化学工程与工业生物工程,425
3995,青岛工学院,48,人工智能,425
4038,天津仁爱学院,23,水利水电工程,425
0964,吉林外国语大学,41,旅游管理类(旅游管理、酒店管理),424
0964,吉林外国语大学,49,西班牙语(中外合作办学),424
1607,北部湾大学,30,工程造价(中外合作办学),424
2216,安徽新华学院,01,电子信息工程,424
2216,安徽新华学院,27,制药工程,424
2303,湖南涉外经济学院,0F,法学,424
2709,厦门华厦学院,08,通信工程,424
2709,厦门华厦学院,16,康复治疗学,424
2714,西安翻译学院,01,国际经济与贸易,424
3006,山东英才学院,02,学前教育(师范类),424
3198,大连理工大学城市学院,4G,工程造价,424
3215,辽宁师范大学海华学院,09,网络与新媒体,424
3218,大连财经学院,2B,税收学,424
3322,山东现代学院,05,中药学,424
3391,河北科技学院,02,财务管理,424
3391,河北科技学院,0R,助产学,424
3421,南昌工学院,04,材料成型及控制工程,424
3601,长春工业大学人文信息学院,06,智能车辆工程,424
3603,长春财经学院,14,日语,424
3603,长春财经学院,25,国际商务,424
3604,吉林建筑科技学院,20,计算机科学与技术,424
3605,长春建筑学院,21,建筑学,424
3606,长春科技学院,05,自动化,424
3625,昆明文理学院,E1,数学与应用数学,424
3626,昆明理工大学津桥学院,0Q,会计学,424
3634,武汉学院,34,管理科学与工程类(供应链管理、工程管理),424
3662,长春人文学院,18,金融学,424
3670,成都银杏酒店管理学院,A2,旅游管理类(旅游管理、酒店管理、会展经济与管理、旅游管理与服务教育),424
3679,西安建筑科技大学华清学院,10,建筑学,424
3762,福州外语外贸学院,01,会计学,424
3766,泉州信息工程学院,04,人工智能,424
3891,保定理工学院,01,经济学,424
3891,保定理工学院,04,地质学,424
3891,保定理工学院,05,机械设计制造及其自动化,424
3892,三亚学院,A5,国际经济与贸易(中外合作办学),424
3899,北京中医药大学东方学院,20,公共事业管理,424
3904,北京工业大学耿丹学院,W2,财务管理,424
3998,齐鲁理工学院,31,医学检验技术,424
4038,天津仁爱学院,20,土木工程,424
0125,山西财经大学,19,房地产开发与管理,423
0167,渤海大学,81,食品科学与工程(中外合作办学),423
0418,赣南师范大学,83,园艺,423
2303,湖南涉外经济学院,11,工商管理,423
2544,宁夏理工学院,0H,应用化学(卓越班),423
2544,宁夏理工学院,10,英语,423
2560,云南经济管理学院,32,医学检验技术,423
2619,广州南方学院,19,国际商务,423
2709,厦门华厦学院,05,商务英语,423
2709,厦门华厦学院,20,物流工程,423
2709,厦门华厦学院,21,供应链管理,423
3198,大连理工大学城市学院,1D,数字媒体技术,423
3198,大连理工大学城市学院,2B,电子信息工程,423
3201,沈阳工学院,C1,电气工程及其自动化,423
3207,大连科技学院,06,自动化,423
3213,锦州医科大学医疗学院,09,食品科学与工程,423
3213,锦州医科大学医疗学院,0A,食品营养与检验教育,423
3218,大连财经学院,6D,大数据管理与应用,423
3298,黑龙江财经学院,04,保险学,423
3299,哈尔滨石油学院,23,自动化,423
3391,河北科技学院,0K,物流管理,423
3421,南昌工学院,12,电气工程及其自动化,423
3600,长春光华学院,17,商务英语,423
3601,长春工业大学人文信息学院,11,计算机科学与技术,423
3603,长春财经学院,04,税收学,423
3603,长春财经学院,18,物联网工程,423
3607,吉林动画学院,21,新媒体技术,423
3609,辽宁中医药大学杏林学院,01,中医学,423
3626,昆明理工大学津桥学院,0D,水利水电工程,423
3626,昆明理工大学津桥学院,0L,交通运输,423
3631,大连东软信息学院,29,医学信息工程,423
3662,长春人文学院,33,数字媒体技术,423
3844,东莞城市学院,0D,机械设计制造及其自动化,423
3891,保定理工学院,26,数据科学与大数据技术,423
3894,西安明德理工学院,14,通信工程,423
4038,天津仁爱学院,04,智能交互设计,423
4038,天津仁爱学院,27,工程管理,423
4038,天津仁爱学院,31,信息管理与信息系统(精益智造与信息管理方向),423
4038,天津仁爱学院,35,过程装备与控制工程(新能源方向),423
4042,西安科技大学高新学院,33,学前教育,423
0671,贵州财经大学,38,市场营销(中外合作办学),422
0762,新疆师范大学,70,俄语,422
0762,新疆师范大学,A3,网络工程,422
0846,江西科技学院,18,计算机科学与技术,422
0868,青岛滨海学院,38,工程造价,422
0964,吉林外国语大学,46,金融学(中外合作办学),422
1784,仰恩大学,26,人力资源管理,422
2544,宁夏理工学院,0V,安全工程,422
2544,宁夏理工学院,1F,材料成型及控制工程(新材料智能制造),422
2574,广东东软学院,01,软件工程,422
2617,广州城市理工学院,14,电气工程及其自动化,422
2709,厦门华厦学院,22,电子商务,422
3015,青岛恒星科技学院,0R,机器人工程,422
3115,厦门工学院,01,机械工程,422
3123,陕西国际商贸学院,25,数据科学与大数据技术,422
3198,大连理工大学城市学院,2D,自动化,422
3198,大连理工大学城市学院,4B,测绘工程,422
3207,大连科技学院,17,数据科学与大数据技术,422
3215,辽宁师范大学海华学院,0C,图书馆学,422
3218,大连财经学院,5A,法学,422
3298,黑龙江财经学院,16,信息管理与信息系统,422
3298,黑龙江财经学院,22,资产评估,422
3298,黑龙江财经学院,23,物流管理,422
3301,哈尔滨远东理工学院,0C,会计学,422
3328,丽江文化旅游学院,02,金融学,422
3356,山东工程职业技术大学,1H,大数据与财务管理,422
3421,南昌工学院,10,电子信息工程,422
3601,长春工业大学人文信息学院,02,机械设计制造及其自动化,422
3603,长春财经学院,01,经济学,422
3603,长春财经学院,06,金融工程,422
3607,吉林动画学院,30,虚拟现实技术,422
3607,吉林动画学院,31,飞行器制造工程,422
3626,昆明理工大学津桥学院,0R,市场营销,422
3631,大连东软信息学院,05,信息管理与信息系统,422
3631,大连东软信息学院,15,智能科学与技术,422
3660,天津商业大学宝德学院,A5,戏剧与影视学类(戏剧影视文学、广播电视编导),422
3762,福州外语外贸学院,03,审计学,422
3766,泉州信息工程学院,07,机器人工程,422
3891,保定理工学院,15,电子信息工程,422
3892,三亚学院,78,测控技术与仪器,422
3902,广州新华学院,26,电子信息科学与技术,422
3957,辽宁传媒学院,07,网络与新媒体,422
4038,天津仁爱学院,25,物流工程,422
0413,赣南医学院,0N,生物医学工程,421
0534,湖南科技大学,01,采矿工程,421
0841,辽宁对外经贸学院,05,英语,421
1607,北部湾大学,31,车辆工程(中外合作办学),421
2713,西安外事学院,11,物流管理,421
2795,南昌理工学院,28,大数据管理与应用,421
3015,青岛恒星科技学院,0T,网络工程,421
3218,大连财经学院,6B,数字经济,421
3299,哈尔滨石油学院,13,土木工程,421
3299,哈尔滨石油学院,16,工程造价,421
3301,哈尔滨远东理工学院,03,计算机类(计算机科学与技术、软件工程),421
3326,云南大学滇池学院,02,金融学,421
3326,云南大学滇池学院,1N,计算机科学与技术,421
3391,河北科技学院,03,经济学,421
3421,南昌工学院,01,机械设计制造及其自动化,421
3421,南昌工学院,14,软件工程,421
3603,长春财经学院,28,物流管理,421
3604,吉林建筑科技学院,03,土木工程,421
3604,吉林建筑科技学院,26,工程造价,421
3604,吉林建筑科技学院,28,资产评估,421
3610,辽宁何氏医学院,04,医学影像技术,421
3623,长春大学旅游学院,3D,朝鲜语,421
3639,柳州工学院,D1,机械类(机械工程、机械设计制造及其自动化、材料成型及控制工程),421
3644,桂林信息科技学院,08,软件工程,421
3650,贵阳信息科技学院,0N,工业工程,421
3662,长春人文学院,30,法学,421
3762,福州外语外贸学院,02,财务管理,421
3762,福州外语外贸学院,04,金融学,421
3766,泉州信息工程学院,05,机械设计制造及其自动化,421
3891,保定理工学院,08,信息管理与信息系统,421
3957,辽宁传媒学院,01,汉语言文学,421
4038,天津仁爱学院,36,过程装备与控制工程(智能化工方向),421
0082,河北科技大学,Q1,纺织工程,420
0964,吉林外国语大学,48,德语(中外合作办学),420
2544,宁夏理工学院,0R,交通运输(机场运行),420
2618,广州软件学院,13,电子信息工程,420
2619,广州南方学院,09,护理学,420
2802,吉利学院,02,计算机类(计算机科学与技术、数据科学与大数据技术、网络工程、物联网工程、虚拟现实技术),420
3015,青岛恒星科技学院,0S,软件工程,420
3015,青岛恒星科技学院,2K,电气工程及其自动化(校企合作，与青岛国合对外经济技术合作),420
3115,厦门工学院,16,工程管理,420
3198,大连理工大学城市学院,2C,通信工程,420
3198,大连理工大学城市学院,2E,物联网工程,420
3198,大连理工大学城市学院,3D,市场营销,420
3207,大连科技学院,14,软件工程,420
3212,大连医科大学中山学院,0F,健康服务与管理,420
3212,大连医科大学中山学院,0P,康复物理治疗,420
